Tournament,surface,Date,HomeTeam,AwayTeam,score,round,Surface,FTR
Australian Open,Hard,20240115,Cameron Norrie,Casper Ruud,6-4 6-7(7) 6-4 6-3,R32,Hard,H
Australian Open,Hard,20240115,Miomir Kecmanovic,Tommy Paul,6-4 3-6 2-6 7-6(7) 6-0,R32,Hard,H
Australian Open,Hard,20240115,Carlos Alcaraz,Juncheng Shang,6-1 6-1 1-0 RET,R32,Hard,H
Australian Open,Hard,20240115,Novak Djokovic,Adrian Mannarino,6-0 6-0 6-3,R16,Hard,H
Australian Open,Hard,20240115,Taylor Fritz,Stefanos Tsitsipas,7-6(3) 5-7 6-3 6-3,R16,Hard,H
Australian Open,Hard,20240115,Jannik Sinner,Karen Khachanov,6-4 7-5 6-3,R16,Hard,H
Australian Open,Hard,20240115,Andrey Rublev,Alex De Minaur,6-4 6-7(5) 6-7(4) 6-3 6-0,R16,Hard,H
Australian Open,Hard,20240115,Hubert Hurkacz,Arthur Cazaux,7-6(6) 7-6(3) 6-4,R16,Hard,H
Australian Open,Hard,20240115,Daniil Medvedev,Nuno Borges,6-3 7-6(4) 5-7 6-1,R16,Hard,H
Australian Open,Hard,20240115,Alexander Zverev,Cameron Norrie,7-5 3-6 6-3 4-6 7-6(3),R16,Hard,H
Australian Open,Hard,20240115,Carlos Alcaraz,Miomir Kecmanovic,6-4 6-4 6-0,R16,Hard,H
Australian Open,Hard,20240115,Novak Djokovic,Taylor Fritz,7-6(3) 4-6 6-2 6-3,QF,Hard,H
Australian Open,Hard,20240115,Jannik Sinner,Andrey Rublev,6-4 7-6(5) 6-3,QF,Hard,H
Australian Open,Hard,20240115,Daniil Medvedev,Hubert Hurkacz,7-6(4) 2-6 6-3 5-7 6-4,QF,Hard,H
Australian Open,Hard,20240115,Alexander Zverev,Carlos Alcaraz,6-1 6-3 6-7(2) 6-4,QF,Hard,H
Australian Open,Hard,20240115,Jannik Sinner,Novak Djokovic,6-1 6-2 6-7(6) 6-3,SF,Hard,H
Australian Open,Hard,20240115,Daniil Medvedev,Alexander Zverev,5-7 3-6 7-6(4) 7-6(5) 6-3,SF,Hard,H
Australian Open,Hard,20240115,Jannik Sinner,Daniil Medvedev,3-6 3-6 6-4 6-4 6-3,F,Hard,H
Montpellier,Hard,20240129,Alexander Bublik,Borna Coric,5-7 6-2 6-3,F,Hard,H
Montpellier,Hard,20240129,Borna Coric,Holger Rune,6-3 4-1 RET,SF,Hard,H
Montpellier,Hard,20240129,Alexander Bublik,Felix Auger Aliassime,4-6 6-4 6-4,SF,Hard,H
Montpellier,Hard,20240129,Holger Rune,Michael Mmoh,7-6(6) 6-4,QF,Hard,H
Montpellier,Hard,20240129,Borna Coric,Flavio Cobolli,6-3 6-4,QF,Hard,H
Montpellier,Hard,20240129,Felix Auger Aliassime,Harold Mayot,7-5 6-1,QF,Hard,H
Montpellier,Hard,20240129,Alexander Bublik,Alexander Shevchenko,4-6 6-3 6-4,QF,Hard,H
Montpellier,Hard,20240129,Holger Rune,Pablo Llamas Ruiz,7-5 6-2,R16,Hard,H
Montpellier,Hard,20240129,Michael Mmoh,Alexandre Muller,6-4 6-4,R16,Hard,H
Montpellier,Hard,20240129,Borna Coric,Pedro Martinez,6-4 6-0,R16,Hard,H
Montpellier,Hard,20240129,Flavio Cobolli,Constant Lestienne,6-4 6-1,R16,Hard,H
Montpellier,Hard,20240129,Harold Mayot,Benoit Paire,6-1 6-4,R16,Hard,H
Montpellier,Hard,20240129,Felix Auger Aliassime,Arthur Cazaux,7-5 2-6 7-6(4),R16,Hard,H
Montpellier,Hard,20240129,Alexander Shevchenko,Gregoire Barrere,7-6(3) 2-6 6-3,R16,Hard,H
Montpellier,Hard,20240129,Alexander Bublik,Denis Shapovalov,1-6 7-6(12) 6-3,R16,Hard,H
Montpellier,Hard,20240129,Pablo Llamas Ruiz,Richard Gasquet,7-6(6) 7-5,R32,Hard,H
Montpellier,Hard,20240129,Michael Mmoh,Benjamin Bonzi,6-3 7-5,R32,Hard,H
Montpellier,Hard,20240129,Alexandre Muller,Antoine Escoffier,7-6(4) 6-3,R32,Hard,H
Montpellier,Hard,20240129,Pedro Martinez,Jaume Munar,6-4 7-6(3),R32,Hard,H
Montpellier,Hard,20240129,Constant Lestienne,Bernabe Zapata Miralles,4-6 6-4 6-2,R32,Hard,H
Montpellier,Hard,20240129,Flavio Cobolli,Gael Monfils,6-7(8) 6-3 6-0,R32,Hard,H
Montpellier,Hard,20240129,Benoit Paire,Andy Murray,2-6 7-6(5) 6-3,R32,Hard,H
Montpellier,Hard,20240129,Harold Mayot,Lucas Pouille,6-4 7-5,R32,Hard,H
Montpellier,Hard,20240129,Arthur Cazaux,Maximilian Marterer,6-1 6-3,R32,Hard,H
Montpellier,Hard,20240129,Alexander Shevchenko,Dalibor Svrcina,6-4 4-6 6-4,R32,Hard,H
Montpellier,Hard,20240129,Gregoire Barrere,Ugo Blanchet,6-7(7) 6-4 6-2,R32,Hard,H
Montpellier,Hard,20240129,Denis Shapovalov,Hugo Gaston,6-1 6-3,R32,Hard,H
Cordoba,Clay,20240205,Luciano Darderi,Facundo Bagnis,6-1 6-4,F,Clay,H
Cordoba,Clay,20240205,Facundo Bagnis,Federico Coria,6-3 7-5,SF,Clay,H
Cordoba,Clay,20240205,Luciano Darderi,Sebastian Baez,6-1 3-6 6-3,SF,Clay,H
Cordoba,Clay,20240205,Facundo Bagnis,Jaume Munar,7-5 6-4,QF,Clay,H
Cordoba,Clay,20240205,Federico Coria,Tomas Martin Etcheverry,6-3 6-4,QF,Clay,H
Cordoba,Clay,20240205,Luciano Darderi,Yannick Hanfmann,7-6(2) 6-1,QF,Clay,H
Cordoba,Clay,20240205,Sebastian Baez,Facundo Diaz Acosta,6-3 6-1,QF,Clay,H
Cordoba,Clay,20240205,Jaume Munar,Francisco Cerundolo,7-5 6-4,R16,Clay,H
Cordoba,Clay,20240205,Facundo Bagnis,Roberto Carballes Baena,7-6(5) 6-4,R16,Clay,H
Cordoba,Clay,20240205,Tomas Martin Etcheverry,Bernabe Zapata Miralles,7-5 6-4,R16,Clay,H
Cordoba,Clay,20240205,Federico Coria,Albert Ramos,6-1 6-3,R16,Clay,H
Cordoba,Clay,20240205,Yannick Hanfmann,Roman Andres Burruchaga,3-6 6-1 6-4,R16,Clay,H
Cordoba,Clay,20240205,Luciano Darderi,Sebastian Ofner,6-0 6-3,R16,Clay,H
Cordoba,Clay,20240205,Facundo Diaz Acosta,Thiago Agustin Tirante,6-2 6-7(5) 6-2,R16,Clay,H
Cordoba,Clay,20240205,Sebastian Baez,Hugo Dellien,4-6 6-3 6-4,R16,Clay,H
Cordoba,Clay,20240205,Jaume Munar,Daniel Elahi Galan,6-2 6-4,R32,Clay,H
Cordoba,Clay,20240205,Facundo Bagnis,Juan Manuel Cerundolo,6-4 6-2,R32,Clay,H
Cordoba,Clay,20240205,Roberto Carballes Baena,Mariano Navone,3-6 6-3 6-3,R32,Clay,H
Cordoba,Clay,20240205,Bernabe Zapata Miralles,Cristian Garin,1-6 7-6(3) 3-0 RET,R32,Clay,H
Cordoba,Clay,20240205,Albert Ramos,Pedro Cachin,6-4 3-6 6-1,R32,Clay,H
Cordoba,Clay,20240205,Federico Coria,Daniel Altmaier,5-7 6-3 6-4,R32,Clay,H
Cordoba,Clay,20240205,Yannick Hanfmann,Juan Pablo Varillas,5-7 7-6(1) 6-1,R32,Clay,H
Cordoba,Clay,20240205,Roman Andres Burruchaga,Diego Schwartzman,6-1 4-6 6-4,R32,Clay,H
Cordoba,Clay,20240205,Luciano Darderi,Tomas Barrios Vera,4-6 6-1 6-2,R32,Clay,H
Cordoba,Clay,20240205,Thiago Agustin Tirante,Francisco Comesana,6-1 7-6(4),R32,Clay,H
Cordoba,Clay,20240205,Facundo Diaz Acosta,Federico Agustin Gomez,6-1 6-4,R32,Clay,H
Cordoba,Clay,20240205,Hugo Dellien,Thiago Seyboth Wild,6-4 2-6 6-3,R32,Clay,H
Dallas,Hard,20240205,Tommy Paul,Marcos Giron,7-6(3) 5-7 6-3,F,Hard,H
Dallas,Hard,20240205,Marcos Giron,Adrian Mannarino,6-1 6-3,SF,Hard,H
Dallas,Hard,20240205,Tommy Paul,Ben Shelton,6-2 6-4,SF,Hard,H
Dallas,Hard,20240205,Marcos Giron,Frances Tiafoe,6-1 6-4,QF,Hard,H
Dallas,Hard,20240205,Adrian Mannarino,James Duckworth,6-2 3-1 RET,QF,Hard,H
Dallas,Hard,20240205,Ben Shelton,Jordan Thompson,6-7(2) 6-4 6-4,QF,Hard,H
Dallas,Hard,20240205,Tommy Paul,Dominik Koepfer,7-5 6-3,QF,Hard,H
Dallas,Hard,20240205,Frances Tiafoe,Alex Michelsen,6-4 6-3,R16,Hard,H
Dallas,Hard,20240205,Marcos Giron,Max Purcell,6-4 6-3,R16,Hard,H
Dallas,Hard,20240205,Adrian Mannarino,Yoshihito Nishioka,W/O,R16,Hard,H
Dallas,Hard,20240205,James Duckworth,Christopher Eubanks,7-6(3) 6-4,R16,Hard,H
Dallas,Hard,20240205,Jordan Thompson,Denis Kudla,6-1 6-1,R16,Hard,H
Dallas,Hard,20240205,Ben Shelton,Michael Mmoh,6-3 6-3,R16,Hard,H
Dallas,Hard,20240205,Dominik Koepfer,Rinky Hijikata,6-3 7-6(5),R16,Hard,H
Dallas,Hard,20240205,Tommy Paul,Taro Daniel,6-3 6-2,R16,Hard,H
Dallas,Hard,20240205,Alex Michelsen,Tennys Sandgren,6-3 3-6 6-1,R32,Hard,H
Dallas,Hard,20240205,Marcos Giron,Nicolas Moreno De Alboran,6-1 6-4,R32,Hard,H
Dallas,Hard,20240205,Max Purcell,Mitchell Krueger,6-2 4-6 7-6(3),R32,Hard,H
Dallas,Hard,20240205,Yoshihito Nishioka,Terence Atmane,7-6(5) 4-6 6-3,R32,Hard,H
Dallas,Hard,20240205,James Duckworth,Zachary Svajda,7-6(3) 6-1,R32,Hard,H
Dallas,Hard,20240205,Christopher Eubanks,Steve Johnson,6-1 6-4,R32,Hard,H
Dallas,Hard,20240205,Jordan Thompson,Adam Neff,6-3 6-1,R32,Hard,H
Dallas,Hard,20240205,Denis Kudla,Radu Albot,6-3 7-6(3),R32,Hard,H
Dallas,Hard,20240205,Michael Mmoh,Emilio Nava,7-5 6-2,R32,Hard,H
Dallas,Hard,20240205,Dominik Koepfer,Aleksandar Kovacevic,6-4 7-6(5),R32,Hard,H
Dallas,Hard,20240205,Rinky Hijikata,Ethan Quinn,6-4 6-4,R32,Hard,H
Dallas,Hard,20240205,Taro Daniel,Constant Lestienne,4-6 6-4 5-0 RET,R32,Hard,H
Marseille,Hard,20240205,Ugo Humbert,Grigor Dimitrov,6-4 6-3,F,Hard,H
Marseille,Hard,20240205,Ugo Humbert,Hubert Hurkacz,6-4 6-4,SF,Hard,H
Marseille,Hard,20240205,Grigor Dimitrov,Karen Khachanov,6-7(3) 6-4 7-6(5),SF,Hard,H
Marseille,Hard,20240205,Hubert Hurkacz,Tomas Machac,6-3 6-4,QF,Hard,H
Marseille,Hard,20240205,Ugo Humbert,Alejandro Davidovich Fokina,6-1 6-4,QF,Hard,H
Marseille,Hard,20240205,Karen Khachanov,Zhizhen Zhang,6-4 6-1,QF,Hard,H
Marseille,Hard,20240205,Grigor Dimitrov,Arthur Rinderknech,6-3 7-6(3),QF,Hard,H
Marseille,Hard,20240205,Hubert Hurkacz,Alexander Shevchenko,6-1 6-4,R16,Hard,H
Marseille,Hard,20240205,Tomas Machac,Lorenzo Musetti,6-3 6-2,R16,Hard,H
Marseille,Hard,20240205,Ugo Humbert,Hugo Gaston,2-6 6-1 6-3,R16,Hard,H
Marseille,Hard,20240205,Alejandro Davidovich Fokina,Emil Ruusuvuori,6-3 7-5,R16,Hard,H
Marseille,Hard,20240205,Zhizhen Zhang,Felix Auger Aliassime,6-4 6-4,R16,Hard,H
Marseille,Hard,20240205,Karen Khachanov,Roberto Bautista Agut,6-2 6-2,R16,Hard,H
Marseille,Hard,20240205,Arthur Rinderknech,Jiri Lehecka,7-5 7-6(5),R16,Hard,H
Marseille,Hard,20240205,Grigor Dimitrov,Sebastian Korda,6-1 7-6(5),R16,Hard,H
Marseille,Hard,20240205,Alexander Shevchenko,Benjamin Bonzi,7-6(4) 6-4,R32,Hard,H
Marseille,Hard,20240205,Tomas Machac,Andy Murray,7-5 6-4,R32,Hard,H
Marseille,Hard,20240205,Lorenzo Musetti,Maximilian Marterer,6-4 6-2,R32,Hard,H
Marseille,Hard,20240205,Hugo Gaston,Denis Shapovalov,7-5 1-6 6-3,R32,Hard,H
Marseille,Hard,20240205,Emil Ruusuvuori,Luca Van Assche,7-6(2) 6-4,R32,Hard,H
Marseille,Hard,20240205,Alejandro Davidovich Fokina,Gregoire Barrere,4-6 6-4 6-4,R32,Hard,H
Marseille,Hard,20240205,Felix Auger Aliassime,Quentin Halys,6-2 7-5,R32,Hard,H
Marseille,Hard,20240205,Zhizhen Zhang,Giulio Zeppieri,6-7(7) 6-1 6-4,R32,Hard,H
Marseille,Hard,20240205,Roberto Bautista Agut,Richard Gasquet,6-3 7-5,R32,Hard,H
Marseille,Hard,20240205,Jiri Lehecka,David Goffin,3-6 7-5 6-2,R32,Hard,H
Marseille,Hard,20240205,Arthur Rinderknech,Maxime Cressy,6-7(6) 7-5 6-2,R32,Hard,H
Marseille,Hard,20240205,Sebastian Korda,Hugo Grenier,6-3 2-6 7-6(3),R32,Hard,H
Delray Beach,Hard,20240212,Taylor Fritz,Tommy Paul,6-2 6-3,F,Hard,H
Delray Beach,Hard,20240212,Taylor Fritz,Marcos Giron,7-6(8) 6-2,SF,Hard,H
Delray Beach,Hard,20240212,Tommy Paul,Frances Tiafoe,6-2 6-2,SF,Hard,H
Delray Beach,Hard,20240212,Taylor Fritz,Rinky Hijikata,6-3 6-3,QF,Hard,H
Delray Beach,Hard,20240212,Marcos Giron,Patrick Kypson,6-4 6-4,QF,Hard,H
Delray Beach,Hard,20240212,Tommy Paul,Jordan Thompson,6-4 6-3,QF,Hard,H
Delray Beach,Hard,20240212,Frances Tiafoe,Flavio Cobolli,6-4 6-2,QF,Hard,H
Delray Beach,Hard,20240212,Taylor Fritz,Nuno Borges,7-6(5) 6-4,R16,Hard,H
Delray Beach,Hard,20240212,Rinky Hijikata,Matteo Arnaldi,6-2 3-6 6-4,R16,Hard,H
Delray Beach,Hard,20240212,Marcos Giron,Adrian Mannarino,6-0 6-7(5) 6-1,R16,Hard,H
Delray Beach,Hard,20240212,Patrick Kypson,Constant Lestienne,6-4 6-4,R16,Hard,H
Delray Beach,Hard,20240212,Jordan Thompson,Nicolas Moreno De Alboran,6-2 6-2,R16,Hard,H
Delray Beach,Hard,20240212,Tommy Paul,Alex Michelsen,5-7 6-4 7-6(4),R16,Hard,H
Delray Beach,Hard,20240212,Flavio Cobolli,Zachary Svajda,6-4 6-7(1) 6-2,R16,Hard,H
Delray Beach,Hard,20240212,Frances Tiafoe,Radu Albot,7-6(5) 7-6(4),R16,Hard,H
Delray Beach,Hard,20240212,Nuno Borges,Gabriel Diallo,6-4 7-6(1),R32,Hard,H
Delray Beach,Hard,20240212,Rinky Hijikata,Liam Broady,6-2 1-6 6-1,R32,Hard,H
Delray Beach,Hard,20240212,Matteo Arnaldi,Yoshihito Nishioka,4-6 6-4 6-3,R32,Hard,H
Delray Beach,Hard,20240212,Marcos Giron,Emilio Nava,6-4 7-6(5),R32,Hard,H
Delray Beach,Hard,20240212,Constant Lestienne,Aleksandar Vukic,6-4 6-4,R32,Hard,H
Delray Beach,Hard,20240212,Patrick Kypson,Miomir Kecmanovic,6-4 7-6(3),R32,Hard,H
Delray Beach,Hard,20240212,Jordan Thompson,Daniel Evans,7-5 6-0,R32,Hard,H
Delray Beach,Hard,20240212,Nicolas Moreno De Alboran,Aleksandar Kovacevic,6-2 7-6(3),R32,Hard,H
Delray Beach,Hard,20240212,Alex Michelsen,Thanasi Kokkinakis,6-1 6-2,R32,Hard,H
Delray Beach,Hard,20240212,Zachary Svajda,Max Purcell,7-5 6-3,R32,Hard,H
Delray Beach,Hard,20240212,Flavio Cobolli,Taro Daniel,1-6 6-2 7-6(1),R32,Hard,H
Delray Beach,Hard,20240212,Radu Albot,Juncheng Shang,4-6 6-4 6-2,R32,Hard,H
Buenos Aires,Clay,20240212,Facundo Diaz Acosta,Nicolas Jarry,6-3 6-4,F,Clay,H
Buenos Aires,Clay,20240212,Nicolas Jarry,Carlos Alcaraz,7-6(2) 6-3,SF,Clay,H
Buenos Aires,Clay,20240212,Facundo Diaz Acosta,Federico Coria,6-2 6-3,SF,Clay,H
Buenos Aires,Clay,20240212,Carlos Alcaraz,Andrea Vavassori,7-6(1) 6-1,QF,Clay,H
Buenos Aires,Clay,20240212,Nicolas Jarry,Tomas Martin Etcheverry,4-6 7-5 0-0 RET,QF,Clay,H
Buenos Aires,Clay,20240212,Facundo Diaz Acosta,Dusan Lajovic,6-4 6-3,QF,Clay,H
Buenos Aires,Clay,20240212,Federico Coria,Sebastian Baez,6-1 6-4,QF,Clay,H
Buenos Aires,Clay,20240212,Carlos Alcaraz,Camilo Ugo Carabelli,6-2 7-5,R16,Clay,H
Buenos Aires,Clay,20240212,Andrea Vavassori,Laslo Djere,6-4 7-5,R16,Clay,H
Buenos Aires,Clay,20240212,Nicolas Jarry,Stan Wawrinka,6-7(3) 6-2 7-6(5),R16,Clay,H
Buenos Aires,Clay,20240212,Tomas Martin Etcheverry,Daniel Elahi Galan,6-3 6-0,R16,Clay,H
Buenos Aires,Clay,20240212,Dusan Lajovic,Alejandro Tabilo,6-4 1-6 6-1,R16,Clay,H
Buenos Aires,Clay,20240212,Facundo Diaz Acosta,Francisco Cerundolo,7-6(3) 6-0,R16,Clay,H
Buenos Aires,Clay,20240212,Sebastian Baez,Luciano Darderi,6-4 7-5,R16,Clay,H
Buenos Aires,Clay,20240212,Federico Coria,Cameron Norrie,6-2 4-6 6-3,R16,Clay,H
Buenos Aires,Clay,20240212,Camilo Ugo Carabelli,Juan Pablo Varillas,7-6(5) 6-4,R32,Clay,H
Buenos Aires,Clay,20240212,Andrea Vavassori,Thiago Seyboth Wild,6-3 6-1,R32,Clay,H
Buenos Aires,Clay,20240212,Laslo Djere,Marin Cilic,4-6 6-3 6-0,R32,Clay,H
Buenos Aires,Clay,20240212,Stan Wawrinka,Pedro Cachin,6-7(4) 6-1 6-2,R32,Clay,H
Buenos Aires,Clay,20240212,Daniel Elahi Galan,Diego Schwartzman,2-6 6-1 6-4,R32,Clay,H
Buenos Aires,Clay,20240212,Tomas Martin Etcheverry,Roberto Carballes Baena,6-4 6-1,R32,Clay,H
Buenos Aires,Clay,20240212,Dusan Lajovic,Arthur Fils,6-3 6-4,R32,Clay,H
Buenos Aires,Clay,20240212,Alejandro Tabilo,Yannick Hanfmann,6-1 6-3,R32,Clay,H
Buenos Aires,Clay,20240212,Facundo Diaz Acosta,Daniel Altmaier,6-3 7-6(1),R32,Clay,H
Buenos Aires,Clay,20240212,Sebastian Baez,Bernabe Zapata Miralles,6-3 6-3,R32,Clay,H
Buenos Aires,Clay,20240212,Luciano Darderi,Mariano Navone,6-2 6-1,R32,Clay,H
Buenos Aires,Clay,20240212,Federico Coria,Sebastian Ofner,7-5 4-6 7-5,R32,Clay,H
Rotterdam,Hard,20240212,Jannik Sinner,Alex De Minaur,7-5 6-4,F,Hard,H
Rotterdam,Hard,20240212,Jannik Sinner,Tallon Griekspoor,6-2 6-4,SF,Hard,H
Rotterdam,Hard,20240212,Alex De Minaur,Grigor Dimitrov,6-4 6-3,SF,Hard,H
Rotterdam,Hard,20240212,Jannik Sinner,Milos Raonic,7-6(4) 1-1 RET,QF,Hard,H
Rotterdam,Hard,20240212,Tallon Griekspoor,Emil Ruusuvuori,7-5 7-6(4),QF,Hard,H
Rotterdam,Hard,20240212,Grigor Dimitrov,Alexander Shevchenko,7-6(2) 3-6 6-4,QF,Hard,H
Rotterdam,Hard,20240212,Alex De Minaur,Andrey Rublev,7-6(5) 4-6 6-3,QF,Hard,H
Rotterdam,Hard,20240212,Jannik Sinner,Gael Monfils,6-3 3-6 6-3,R16,Hard,H
Rotterdam,Hard,20240212,Milos Raonic,Alexander Bublik,6-4 6-4,R16,Hard,H
Rotterdam,Hard,20240212,Tallon Griekspoor,Hubert Hurkacz,6-7(5) 7-6(5) 7-6(4),R16,Hard,H
Rotterdam,Hard,20240212,Emil Ruusuvuori,Jan Lennard Struff,6-3 6-3,R16,Hard,H
Rotterdam,Hard,20240212,Grigor Dimitrov,Marton Fucsovics,6-3 7-5,R16,Hard,H
Rotterdam,Hard,20240212,Alexander Shevchenko,Holger Rune,6-4 1-6 6-3,R16,Hard,H
Rotterdam,Hard,20240212,Alex De Minaur,David Goffin,6-3 6-1,R16,Hard,H
Rotterdam,Hard,20240212,Andrey Rublev,Felix Auger Aliassime,3-6 7-6(6) 7-5,R16,Hard,H
Rotterdam,Hard,20240212,Jannik Sinner,Botic Van De Zandschulp,6-3 6-3,R32,Hard,H
Rotterdam,Hard,20240212,Gael Monfils,Denis Shapovalov,7-6(4) 7-6(5),R32,Hard,H
Rotterdam,Hard,20240212,Milos Raonic,Jesper De Jong,7-6(5) 6-4,R32,Hard,H
Rotterdam,Hard,20240212,Alexander Bublik,Borna Coric,6-3 6-4,R32,Hard,H
Rotterdam,Hard,20240212,Hubert Hurkacz,Jiri Lehecka,6-3 6-7(9) 7-6(9),R32,Hard,H
Rotterdam,Hard,20240212,Tallon Griekspoor,Lorenzo Musetti,3-6 7-6(7) 7-6(3),R32,Hard,H
Rotterdam,Hard,20240212,Jan Lennard Struff,Alejandro Davidovich Fokina,4-6 7-6(5) 7-6(4),R32,Hard,H
Rotterdam,Hard,20240212,Emil Ruusuvuori,Ugo Humbert,7-6(5) 4-6 6-3,R32,Hard,H
Rotterdam,Hard,20240212,Grigor Dimitrov,Lorenzo Sonego,7-6(4) 6-3,R32,Hard,H
Rotterdam,Hard,20240212,Marton Fucsovics,Fabian Marozsan,7-6(5) 6-1,R32,Hard,H
Rotterdam,Hard,20240212,Alexander Shevchenko,Zhizhen Zhang,4-6 6-4 6-3,R32,Hard,H
Rotterdam,Hard,20240212,Holger Rune,Roman Safiullin,6-4 2-6 6-1,R32,Hard,H
Rotterdam,Hard,20240212,Alex De Minaur,Sebastian Korda,6-4 6-3,R32,Hard,H
Rotterdam,Hard,20240212,David Goffin,Dino Prizmic,6-4 6-7(12) 6-1,R32,Hard,H
Rotterdam,Hard,20240212,Felix Auger Aliassime,Maxime Cressy,7-6(3) 7-6(8),R32,Hard,H
Rotterdam,Hard,20240212,Andrey Rublev,Zizou Bergs,7-5 6-3,R32,Hard,H
Doha,Hard,20240219,Karen Khachanov,Jakub Mensik,7-6(12) 6-4,F,Hard,H
Doha,Hard,20240219,Jakub Mensik,Gael Monfils,6-4 1-6 6-3,SF,Hard,H
Doha,Hard,20240219,Karen Khachanov,Alexei Popyrin,7-6(12) 6-2,SF,Hard,H
Doha,Hard,20240219,Jakub Mensik,Andrey Rublev,6-4 7-6(6),QF,Hard,H
Doha,Hard,20240219,Gael Monfils,Ugo Humbert,6-2 6-4,QF,Hard,H
Doha,Hard,20240219,Alexei Popyrin,Alexander Bublik,6-4 6-4,QF,Hard,H
Doha,Hard,20240219,Karen Khachanov,Emil Ruusuvuori,3-0 RET,QF,Hard,H
Doha,Hard,20240219,Andrey Rublev,Richard Gasquet,6-3 6-4,R16,Hard,H
Doha,Hard,20240219,Jakub Mensik,Andy Murray,7-6(6) 6-7(3) 7-6(4),R16,Hard,H
Doha,Hard,20240219,Ugo Humbert,Pavel Kotov,6-4 6-1,R16,Hard,H
Doha,Hard,20240219,Gael Monfils,Zhizhen Zhang,4-6 7-5 7-6(2),R16,Hard,H
Doha,Hard,20240219,Alexei Popyrin,Hugo Grenier,7-6(3) 6-7(8) 6-1,R16,Hard,H
Doha,Hard,20240219,Alexander Bublik,Marton Fucsovics,2-6 6-3 6-4,R16,Hard,H
Doha,Hard,20240219,Emil Ruusuvuori,Christopher Oconnell,6-3 6-3,R16,Hard,H
Doha,Hard,20240219,Karen Khachanov,Fabian Marozsan,6-4 7-5,R16,Hard,H
Doha,Hard,20240219,Richard Gasquet,Alexander Shevchenko,6-4 6-4,R32,Hard,H
Doha,Hard,20240219,Andy Murray,Alexandre Muller,6-1 7-6(5),R32,Hard,H
Doha,Hard,20240219,Jakub Mensik,Alejandro Davidovich Fokina,7-6(3) 6-4,R32,Hard,H
Doha,Hard,20240219,Pavel Kotov,Lorenzo Sonego,6-2 7-5,R32,Hard,H
Doha,Hard,20240219,Gael Monfils,Botic Van De Zandschulp,6-1 7-6(9),R32,Hard,H
Doha,Hard,20240219,Zhizhen Zhang,Lorenzo Musetti,6-2 6-0,R32,Hard,H
Doha,Hard,20240219,Hugo Grenier,Maximilian Marterer,7-6(5) 7-5,R32,Hard,H
Doha,Hard,20240219,Alexei Popyrin,Abedallah Shelbayh,3-6 6-3 6-4,R32,Hard,H
Doha,Hard,20240219,Marton Fucsovics,Roberto Bautista Agut,6-1 6-3,R32,Hard,H
Doha,Hard,20240219,Christopher Oconnell,Jan Lennard Struff,6-4 6-4,R32,Hard,H
Doha,Hard,20240219,Emil Ruusuvuori,Giulio Zeppieri,7-6(2) 7-5,R32,Hard,H
Doha,Hard,20240219,Fabian Marozsan,Vit Kopriva,7-5 7-6(6),R32,Hard,H
Los Cabos,Hard,20240219,Jordan Thompson,Casper Ruud,6-3 7-6(4),F,Hard,H
Los Cabos,Hard,20240219,Jordan Thompson,Alexander Zverev,7-5 4-6 7-6(2),SF,Hard,H
Los Cabos,Hard,20240219,Casper Ruud,Stefanos Tsitsipas,6-4 7-6(4),SF,Hard,H
Los Cabos,Hard,20240219,Alexander Zverev,Thanasi Kokkinakis,6-3 6-4,QF,Hard,H
Los Cabos,Hard,20240219,Jordan Thompson,Alex Michelsen,0-6 7-6(1) 7-5,QF,Hard,H
Los Cabos,Hard,20240219,Casper Ruud,Nuno Borges,6-3 6-2,QF,Hard,H
Los Cabos,Hard,20240219,Stefanos Tsitsipas,Aleksandar Kovacevic,7-6(1) 6-3,QF,Hard,H
Los Cabos,Hard,20240219,Alexander Zverev,Yoshihito Nishioka,6-3 6-0,R16,Hard,H
Los Cabos,Hard,20240219,Thanasi Kokkinakis,Daniel Evans,6-4 6-2,R16,Hard,H
Los Cabos,Hard,20240219,Alex Michelsen,Alex De Minaur,6-4 6-1,R16,Hard,H
Los Cabos,Hard,20240219,Jordan Thompson,Emilio Nava,7-6(5) 6-3,R16,Hard,H
Los Cabos,Hard,20240219,Nuno Borges,Max Purcell,6-3 6-3,R16,Hard,H
Los Cabos,Hard,20240219,Casper Ruud,Marcos Giron,6-1 6-0,R16,Hard,H
Los Cabos,Hard,20240219,Aleksandar Kovacevic,Rinky Hijikata,6-3 4-6 6-4,R16,Hard,H
Los Cabos,Hard,20240219,Stefanos Tsitsipas,Aleksandar Vukic,6-3 6-0,R16,Hard,H
Los Cabos,Hard,20240219,Yoshihito Nishioka,Flavio Cobolli,6-1 6-0,R32,Hard,H
Los Cabos,Hard,20240219,Thanasi Kokkinakis,Jack Draper,4-6 7-6(5) 6-4,R32,Hard,H
Los Cabos,Hard,20240219,Daniel Evans,Roman Safiullin,6-2 6-4,R32,Hard,H
Los Cabos,Hard,20240219,Alex Michelsen,Constant Lestienne,6-3 7-6(3),R32,Hard,H
Los Cabos,Hard,20240219,Emilio Nava,Diego Schwartzman,6-4 6-3,R32,Hard,H
Los Cabos,Hard,20240219,Jordan Thompson,Ernesto Escobedo,6-4 6-3,R32,Hard,H
Los Cabos,Hard,20240219,Max Purcell,Matteo Arnaldi,6-4 4-6 6-4,R32,Hard,H
