tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,player1,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,player2,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,winner
2024-M-ITF-CRO-2024-001,M15 Porec,Clay,32,15,20240304,302,206467,8.0,,Federico Arnaboldi,R,185.0,ITA,23.7,212020,,Q,Michele Ribecai,U,,ITA,21.0,4-6 6-3 6-0,3,QF,,,,,,,,,,,,,,,,,,,,610.0,57.0,1432.0,3.0,Federico Arnaboldi
2024-M-ITF-CRO-2024-001,M15 Porec,Clay,32,15,20240304,303,207491,3.0,,Sandro Kopp,R,185.0,AUT,23.7,209251,5.0,,Stefan Popovic,R,178.0,SRB,20.7,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,,413.0,110.0,539.0,71.0,Sandro Kopp
2024-M-ITF-CRO-2024-001,M15 Porec,Clay,32,15,20240304,304,126652,2.0,,Jay Clarke,R,183.0,GBR,25.6,206867,7.0,,Tommaso Compagnucci,R,173.0,ITA,24.3,6-1 7-5,3,QF,,,,,,,,,,,,,,,,,,,,370.0,135.0,595.0,59.0,Jay Clarke
2024-M-ITF-CRO-2024-001,M15 Porec,Clay,32,15,20240304,401,202146,6.0,,Luka Pavlovic,R,196.0,FRA,23.9,206467,8.0,,Federico Arnaboldi,R,185.0,ITA,23.7,6-1 6-1,3,SF,,,,,,,,,,,,,,,,,,,,581.0,61.0,610.0,57.0,Luka Pavlovic
2024-M-ITF-CRO-2024-001,M15 Porec,Clay,32,15,20240304,402,207491,3.0,,Sandro Kopp,R,185.0,AUT,23.7,126652,2.0,,Jay Clarke,R,183.0,GBR,25.6,7-6(5) 6-3,3,SF,,,,,,,,,,,,,,,,,,,,413.0,110.0,370.0,135.0,Sandro Kopp
2024-M-ITF-CRO-2024-001,M15 Porec,Clay,32,15,20240304,501,207491,3.0,,Sandro Kopp,R,185.0,AUT,23.7,202146,6.0,,Luka Pavlovic,R,196.0,FRA,23.9,6-3 6-2,3,F,,,,,,,,,,,,,,,,,,,,413.0,110.0,581.0,61.0,Sandro Kopp
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,101,126652,1.0,,Jay Clarke,R,183.0,GBR,25.6,212020,,Q,Michele Ribecai,U,,ITA,21.0,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,370.0,135.0,1432.0,3.0,Jay Clarke
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,102,211366,,,Vuk Radjenovic,R,,SRB,18.8,207228,,WC,Roko Horvat,R,191.0,CRO,22.9,3-6 7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1279.0,5.0,1921.0,1.0,Vuk Radjenovic
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,103,116985,,Q,Petr Michnev,R,188.0,CZE,34.5,206867,,,Tommaso Compagnucci,R,173.0,ITA,24.3,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1769.0,1.0,595.0,59.0,Petr Michnev
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,104,209907,5.0,,Viacheslav Bielinskyi,R,71.0,UKR,20.2,200639,,,Luigi Sorrentino,R,185.0,ITA,25.7,6-2 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,495.0,79.0,845.0,22.0,Viacheslav Bielinskyi
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,105,209890,,,Mili Poljicak,R,185.0,CRO,19.6,210053,4.0,,Luka Mikrut,R,188.0,CRO,19.8,6-2 2-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,838.0,23.0,487.0,83.0,Mili Poljicak
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,106,209865,,,Peter Benjamin Privara,R,188.0,SVK,19.5,149268,,,Gabriele Vulpitta,R,,ITA,18.6,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,711.0,38.0,1419.0,3.0,Peter Benjamin Privara
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,107,149114,,Q,Kevin Humpfner,U,,GER,24.3,131888,,WC,Domagoj Biljesko,R,191.0,CRO,26.6,4-6 6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1555.0,2.0,2044.0,1.0,Kevin Humpfner
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,108,209251,7.0,,Stefan Popovic,R,178.0,SRB,20.7,126627,,PR,Johan Nikles,R,173.0,SUI,26.9,3-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,539.0,71.0,1024.0,11.0,Stefan Popovic
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,109,206467,,,Federico Arnaboldi,R,185.0,ITA,23.7,133997,6.0,,Sergi Perez Contri,L,175.0,ESP,26.1,3-6 6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,610.0,57.0,523.0,74.0,Federico Arnaboldi
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,110,208806,,Q,Stefano Dagostino,R,,ITA,20.3,209314,,Q,Jan Kupcic,U,,SLO,22.8,7-6(5) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1670.0,2.0,1365.0,4.0,Stefano Dagostino
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,111,209191,,Q,Oleksandr Ovcharenko,R,185.0,UKR,22.3,210223,,,Leonardo Rossi,R,180.0,ITA,21.5,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,790.0,27.0,786.0,28.0,Oleksandr Ovcharenko
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,112,212063,3.0,,Matej Dodig,R,188.0,CRO,18.6,134518,,,Patrick Kaukovalta,R,193.0,FIN,25.2,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,421.0,106.0,772.0,29.0,Matej Dodig
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,113,202146,8.0,,Luka Pavlovic,R,196.0,FRA,23.9,210537,,WC,Josip Simundza,L,196.0,CRO,19.2,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,581.0,61.0,1443.0,3.0,Luka Pavlovic
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,114,202235,,,Jacopo Berrettini,R,193.0,ITA,25.2,210491,,WC,Alen Bill,U,,CRO,20.8,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,850.0,21.0,1921.0,1.0,Jacopo Berrettini
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,115,207708,,,Dusan Obradovic,L,,SRB,22.9,126199,,Q,Yvo Panak,R,185.0,CZE,28.5,7-6(4) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,684.0,44.0,1630.0,2.0,Dusan Obradovic
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,116,207491,2.0,,Sandro Kopp,R,185.0,AUT,23.7,210030,,Q,Marino Jakic,U,,CRO,21.3,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,413.0,110.0,,,Sandro Kopp
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,201,126652,1.0,,Jay Clarke,R,183.0,GBR,25.6,211366,,,Vuk Radjenovic,R,,SRB,18.8,7-6(9) 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,,370.0,135.0,1279.0,5.0,Jay Clarke
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,202,209907,5.0,,Viacheslav Bielinskyi,R,71.0,UKR,20.2,116985,,Q,Petr Michnev,R,188.0,CZE,34.5,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,495.0,79.0,1769.0,1.0,Viacheslav Bielinskyi
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,203,209890,,,Mili Poljicak,R,185.0,CRO,19.6,209865,,,Peter Benjamin Privara,R,188.0,SVK,19.5,6-2 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,,838.0,23.0,711.0,38.0,Mili Poljicak
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,204,209251,7.0,,Stefan Popovic,R,178.0,SRB,20.7,149114,,Q,Kevin Humpfner,U,,GER,24.3,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,539.0,71.0,1555.0,2.0,Stefan Popovic
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,205,206467,,,Federico Arnaboldi,R,185.0,ITA,23.7,208806,,Q,Stefano Dagostino,R,,ITA,20.3,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,610.0,57.0,1670.0,2.0,Federico Arnaboldi
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,206,212063,3.0,,Matej Dodig,R,188.0,CRO,18.6,209191,,Q,Oleksandr Ovcharenko,R,185.0,UKR,22.3,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,421.0,106.0,790.0,27.0,Matej Dodig
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,207,202235,,,Jacopo Berrettini,R,193.0,ITA,25.2,202146,8.0,,Luka Pavlovic,R,196.0,FRA,23.9,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,850.0,21.0,581.0,61.0,Jacopo Berrettini
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,208,207491,2.0,,Sandro Kopp,R,185.0,AUT,23.7,207708,,,Dusan Obradovic,L,,SRB,22.9,7-6(3) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,413.0,110.0,684.0,44.0,Sandro Kopp
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,301,126652,1.0,,Jay Clarke,R,183.0,GBR,25.6,209907,5.0,,Viacheslav Bielinskyi,R,71.0,UKR,20.2,7-6(2) 7-5,3,QF,,,,,,,,,,,,,,,,,,,,370.0,135.0,495.0,79.0,Jay Clarke
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,302,209890,,,Mili Poljicak,R,185.0,CRO,19.6,209251,7.0,,Stefan Popovic,R,178.0,SRB,20.7,7-5 4-6 7-6(6),3,QF,,,,,,,,,,,,,,,,,,,,838.0,23.0,539.0,71.0,Mili Poljicak
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,303,212063,3.0,,Matej Dodig,R,188.0,CRO,18.6,206467,,,Federico Arnaboldi,R,185.0,ITA,23.7,6-4 6-1,3,QF,,,,,,,,,,,,,,,,,,,,421.0,106.0,610.0,57.0,Matej Dodig
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,304,202235,,,Jacopo Berrettini,R,193.0,ITA,25.2,207491,2.0,,Sandro Kopp,R,185.0,AUT,23.7,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,850.0,21.0,413.0,110.0,Jacopo Berrettini
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,401,126652,1.0,,Jay Clarke,R,183.0,GBR,25.6,209890,,,Mili Poljicak,R,185.0,CRO,19.6,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,370.0,135.0,838.0,23.0,Jay Clarke
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,402,212063,3.0,,Matej Dodig,R,188.0,CRO,18.6,202235,,,Jacopo Berrettini,R,193.0,ITA,25.2,6-2 7-5,3,SF,,,,,,,,,,,,,,,,,,,,421.0,106.0,850.0,21.0,Matej Dodig
2024-M-ITF-CRO-2024-002,M15 Rovinj,Clay,32,15,20240311,501,212063,3.0,,Matej Dodig,R,188.0,CRO,18.6,126652,1.0,,Jay Clarke,R,183.0,GBR,25.6,7-6(4) 6-4,3,F,,,,,,,,,,,,,,,,,,,,421.0,106.0,370.0,135.0,Matej Dodig
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,101,132831,1.0,,Giovanni Oradini,L,188.0,ITA,26.5,212788,,,Amir Omarkhanov,U,,KAZ,16.3,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,373.0,133.0,,,Giovanni Oradini
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,102,126199,,Q,Yvo Panak,R,185.0,CZE,28.5,134518,,,Patrick Kaukovalta,R,193.0,FIN,25.2,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1635.0,2.0,773.0,29.0,Yvo Panak
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,103,208581,,Q,Noah Thurner,U,,GER,24.1,212763,,WC,Ante Petar Ercegovic,U,,CRO,,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,Noah Thurner
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,104,206467,6.0,,Federico Arnaboldi,R,185.0,ITA,23.7,202148,,,Michiel De Krom,R,183.0,NED,25.7,4-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,586.0,60.0,778.0,29.0,Federico Arnaboldi
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,105,209907,3.0,,Viacheslav Bielinskyi,R,71.0,UKR,20.2,208806,,Q,Stefano Dagostino,R,,ITA,20.3,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,508.0,77.0,1675.0,2.0,Viacheslav Bielinskyi
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,106,211366,,Q,Vuk Radjenovic,R,,SRB,18.8,210554,,,Marko Maksimovic,U,,SRB,18.0,6-4 6-7(2) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1290.0,5.0,1326.0,4.0,Vuk Radjenovic
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,107,209890,,,Mili Poljicak,R,185.0,CRO,19.6,212269,,,Marc Majdandzic,U,,GER,19.1,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,841.0,23.0,953.0,15.0,Mili Poljicak
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,108,207708,8.0,,Dusan Obradovic,L,,SRB,22.9,212076,,Q,Zoran Ludoski,U,,SRB,18.7,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,682.0,44.0,1682.0,2.0,Dusan Obradovic
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,109,206867,5.0,,Tommaso Compagnucci,R,173.0,ITA,24.3,208255,,Q,Lorenzo Vatteroni,R,,ITA,23.4,7-6(4) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,594.0,59.0,1639.0,2.0,Tommaso Compagnucci
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,110,212065,,WC,Mateo Martinovic,U,,CRO,22.2,212789,,WC,Lovro Maricic,U,,CRO,,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,,Mateo Martinovic
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,111,200639,,,Luigi Sorrentino,R,185.0,ITA,25.7,139354,,Q,Jeremy Taylor,U,,AUS,24.2,3-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,848.0,22.0,1694.0,1.0,Luigi Sorrentino
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,112,210285,,,Sebastian Sorger,R,180.0,AUT,18.2,202146,4.0,,Luka Pavlovic,R,196.0,FRA,23.9,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,708.0,39.0,547.0,69.0,Sebastian Sorger
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,113,209191,,PR,Oleksandr Ovcharenko,R,185.0,UKR,22.4,209302,7.0,,Peter Fajta,R,185.0,HUN,21.8,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,788.0,27.0,665.0,47.0,Oleksandr Ovcharenko
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,114,212064,,WC,Duje Markovina,U,,CRO,16.5,209314,,Q,Jan Kupcic,U,,SLO,22.9,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,1375.0,4.0,Duje Markovina
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,115,209185,,,Alessandro Pecci,R,198.0,ITA,22.9,124001,,,Gergely Madarasz,L,180.0,HUN,29.4,6-1 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,782.0,28.0,810.0,25.0,Alessandro Pecci
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,116,210053,2.0,,Luka Mikrut,R,188.0,CRO,19.9,149268,,,Gabriele Vulpitta,R,,ITA,18.7,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,485.0,84.0,1429.0,3.0,Luka Mikrut
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,201,132831,1.0,,Giovanni Oradini,L,188.0,ITA,26.5,126199,,Q,Yvo Panak,R,185.0,CZE,28.5,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,373.0,133.0,1635.0,2.0,Giovanni Oradini
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,202,206467,6.0,,Federico Arnaboldi,R,185.0,ITA,23.7,208581,,Q,Noah Thurner,U,,GER,24.1,6-1 6-0,3,R16,,,,,,,,,,,,,,,,,,,,586.0,60.0,,,Federico Arnaboldi
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,203,211366,,Q,Vuk Radjenovic,R,,SRB,18.8,209907,3.0,,Viacheslav Bielinskyi,R,71.0,UKR,20.2,0-6 7-5 7-5,3,R16,,,,,,,,,,,,,,,,,,,,1290.0,5.0,508.0,77.0,Vuk Radjenovic
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,204,209890,,,Mili Poljicak,R,185.0,CRO,19.6,207708,8.0,,Dusan Obradovic,L,,SRB,22.9,4-6 6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,841.0,23.0,682.0,44.0,Mili Poljicak
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,205,206867,5.0,,Tommaso Compagnucci,R,173.0,ITA,24.3,212065,,WC,Mateo Martinovic,U,,CRO,22.2,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,594.0,59.0,,,Tommaso Compagnucci
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,206,210285,,,Sebastian Sorger,R,180.0,AUT,18.2,200639,,,Luigi Sorrentino,R,185.0,ITA,25.7,6-1 2-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,708.0,39.0,848.0,22.0,Sebastian Sorger
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,207,209191,,PR,Oleksandr Ovcharenko,R,185.0,UKR,22.4,212064,,WC,Duje Markovina,U,,CRO,16.5,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,788.0,27.0,,,Oleksandr Ovcharenko
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,208,209185,,,Alessandro Pecci,R,198.0,ITA,22.9,210053,2.0,,Luka Mikrut,R,188.0,CRO,19.9,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,782.0,28.0,485.0,84.0,Alessandro Pecci
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,301,206467,6.0,,Federico Arnaboldi,R,185.0,ITA,23.7,132831,1.0,,Giovanni Oradini,L,188.0,ITA,26.5,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,586.0,60.0,373.0,133.0,Federico Arnaboldi
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,302,209890,,,Mili Poljicak,R,185.0,CRO,19.6,211366,,Q,Vuk Radjenovic,R,,SRB,18.8,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,,841.0,23.0,1290.0,5.0,Mili Poljicak
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,303,210285,,,Sebastian Sorger,R,180.0,AUT,18.2,206867,5.0,,Tommaso Compagnucci,R,173.0,ITA,24.3,7-6(2) 6-0,3,QF,,,,,,,,,,,,,,,,,,,,708.0,39.0,594.0,59.0,Sebastian Sorger
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,304,209191,,PR,Oleksandr Ovcharenko,R,185.0,UKR,22.4,209185,,,Alessandro Pecci,R,198.0,ITA,22.9,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,788.0,27.0,782.0,28.0,Oleksandr Ovcharenko
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,401,206467,6.0,,Federico Arnaboldi,R,185.0,ITA,23.7,209890,,,Mili Poljicak,R,185.0,CRO,19.6,1-6 7-6(6) 6-4,3,SF,,,,,,,,,,,,,,,,,,,,586.0,60.0,841.0,23.0,Federico Arnaboldi
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,402,209191,,PR,Oleksandr Ovcharenko,R,185.0,UKR,22.4,210285,,,Sebastian Sorger,R,180.0,AUT,18.2,6-4 7-5,3,SF,,,,,,,,,,,,,,,,,,,,788.0,27.0,708.0,39.0,Oleksandr Ovcharenko
2024-M-ITF-CRO-2024-003,M15 Opatija,Clay,32,15,20240318,501,209191,,PR,Oleksandr Ovcharenko,R,185.0,UKR,22.4,206467,6.0,,Federico Arnaboldi,R,185.0,ITA,23.7,6-1 6-0,3,F,,,,,,,,,,,,,,,,,,,,788.0,27.0,586.0,60.0,Oleksandr Ovcharenko
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,101,202235,,,Jacopo Berrettini,R,193.0,ITA,25.3,202398,1.0,,Michael Vrbensky,R,180.0,CZE,24.3,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,760.0,31.0,317.0,169.0,Jacopo Berrettini
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,102,210533,,,Valerio Perruzza,U,,ITA,24.0,212138,,WC,Nazar Oliynykov,U,,CRO,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1018.0,13.0,,,Valerio Perruzza
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,103,124001,,,Gergely Madarasz,L,180.0,HUN,29.5,210155,,,Jasza Szajrych,U,,POL,21.9,7-5 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,827.0,25.0,896.0,20.0,Gergely Madarasz
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,104,207484,6.0,,Neil Oberleitner,R,193.0,AUT,24.6,200125,,Q,Mykyta Mashtakov,R,175.0,UKR,25.0,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,627.0,53.0,1190.0,7.0,Neil Oberleitner
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,105,212533,,,Markus Molder,U,,EST,18.9,210053,3.0,,Luka Mikrut,R,188.0,CRO,19.9,6-4 3-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,542.0,70.0,Markus Molder
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,106,208668,,,Sean Hess,R,178.0,ARG,23.0,212818,,WC,Stjepan Bogdan,U,,CRO,,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,969.0,15.0,,,Sean Hess
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,107,209890,,,Mili Poljicak,R,185.0,CRO,19.7,200708,,Q,Alessandro Ingarao,U,,ITA,24.7,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,751.0,33.0,1254.0,5.0,Mili Poljicak
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,108,105806,7.0,,Mirza Basic,R,188.0,BIH,32.7,210030,,Q,Marino Jakic,U,,CRO,21.4,7-5 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,709.0,39.0,,,Mirza Basic
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,109,209984,8.0,,Milos Karol,R,198.0,SVK,21.3,117362,,,Paul Woerner,R,,GER,27.6,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,756.0,32.0,993.0,14.0,Milos Karol
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,110,208151,,Q,Filippo Speziali,R,,ITA,23.9,208083,,Q,Adam Heinonen,R,188.0,SWE,21.6,6-7(5) 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1116.0,9.0,981.0,14.0,Filippo Speziali
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,111,212241,,,Carlo Alberto Caniato ,R,,ITA,18.4,212064,,WC,Duje Markovina,U,,CRO,16.5,6-7(3) 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1177.0,7.0,1694.0,1.0,Carlo Alberto Caniato 
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,112,210537,,Q,Josip Simundza,L,196.0,CRO,19.3,144907,4.0,,Adrian Oetzbach,R,185.0,GER,26.4,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1471.0,3.0,536.0,72.0,Josip Simundza
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,113,126536,5.0,,David Pichler,R,178.0,AUT,28.1,149268,,,Gabriele Vulpitta,R,,ITA,18.8,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,574.0,63.0,1471.0,3.0,David Pichler
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,114,209233,,,Pietro Marino,R,173.0,ITA,22.8,105060,,,Aldin Setkic,R,191.0,BIH,36.3,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,841.0,24.0,904.0,19.0,Pietro Marino
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,115,208185,,Q,Michael Gloeckler,U,,AUT,25.5,212819,,WC,Tymofii Milovanov,U,,UKR,17.5,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1368.0,4.0,,,Michael Gloeckler
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,116,106172,2.0,,Maxime Chazal,R,175.0,FRA,30.9,202230,,Q,Maxence Bertimon,U,,FRA,24.5,6-4 5-7 6-2,3,R32,,,,,,,,,,,,,,,,,,,,463.0,92.0,1084.0,10.0,Maxime Chazal
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,201,210533,,,Valerio Perruzza,U,,ITA,24.0,202235,,,Jacopo Berrettini,R,193.0,ITA,25.3,W/O,3,R16,,,,,,,,,,,,,,,,,,,,1018.0,13.0,760.0,31.0,Valerio Perruzza
2024-M-ITF-CRO-2024-004,M15 Dubrovnik,Clay,32,15,20240415,202,207484,6.0,,Neil Oberleitner,R,193.0,AUT,24.6,124001,,,Gergely Madarasz,L,180.0,HUN,29.5,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,627.0,53.0,827.0,25.0,Neil Oberleitner
